UF,Ano,CD_Municipio,Municipio,Cargo,Tipo,Detalhe
SE,2000,31658,JAPARATUBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31658,JAPARATUBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31674,JAPOATÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31674,JAPOATÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31690,LAGARTO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31690,LAGARTO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31712,LARANJEIRAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31712,LARANJEIRAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31739,MACAMBIRA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31739,MACAMBIRA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31755,MALHADA DOS BOIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31755,MALHADA DOS BOIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31771,MALHADOR,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31771,MALHADOR,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31798,MARUIM,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31798,MARUIM,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31810,MOITA BONITA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31810,MOITA BONITA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31836,MONTE ALEGRE DE SERGIPE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31836,MONTE ALEGRE DE SERGIPE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31852,MURIBECA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31852,MURIBECA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31879,NEÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31879,NEÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31356,NOSSA SENHORA APARECIDA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31356,NOSSA SENHORA APARECIDA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31895,NOSSA SENHORA DA GLÓRIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31895,NOSSA SENHORA DA GLÓRIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31917,NOSSA SENHORA DAS DORES,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31917,NOSSA SENHORA DAS DORES,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31933,NOSSA SENHORA DE LOURDES,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31933,NOSSA SENHORA DE LOURDES,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31950,NOSSA SENHORA DO SOCORRO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31950,NOSSA SENHORA DO SOCORRO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31976,PACATUBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31976,PACATUBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31992,PEDRA MOLE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31992,PEDRA MOLE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32018,PEDRINHAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32018,PEDRINHAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32034,PINHÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32034,PINHÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32050,PIRAMBU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32050,PIRAMBU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32115,PORTO DA FOLHA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32115,PORTO DA FOLHA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32077,POÇO REDONDO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32077,POÇO REDONDO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32093,POÇO VERDE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32093,POÇO VERDE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32131,PROPRIÁ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32131,PROPRIÁ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32174,RIACHUELO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32174,RIACHUELO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32158,RIACHÃO DO DANTAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32158,RIACHÃO DO DANTAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32190,RIBEIRÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32190,RIBEIRÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32212,ROSÁRIO DO CATETE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32212,ROSÁRIO DO CATETE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32239,SALGADO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32239,SALGADO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32255,SANTA LUZIA DO ITANHY,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32255,SANTA LUZIA DO ITANHY,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32298,SANTA ROSA DE LIMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32298,SANTA ROSA DE LIMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31003,SANTANA DO SÃO FRANCISCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,31003,SANTANA DO SÃO FRANCISCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32310,SANTO AMARO DAS BROTAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32310,SANTO AMARO DAS BROTAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32417,SIMÃO DIAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32417,SIMÃO DIAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32433,SIRIRI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32433,SIRIRI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32336,SÃO CRISTÓVÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32336,SÃO CRISTÓVÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32352,SÃO DOMINGOS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32352,SÃO DOMINGOS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32379,SÃO FRANCISCO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32379,SÃO FRANCISCO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32395,SÃO MIGUEL DO ALEIXO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32395,SÃO MIGUEL DO ALEIXO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32450,TELHA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32450,TELHA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32476,TOBIAS BARRETO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32476,TOBIAS BARRETO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32492,TOMAR DO GERU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32492,TOMAR DO GERU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32514,UMBAÚBA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2000,32514,UMBAÚBA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,31097,AREIA BRANCA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,31097,AREIA BRANCA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,31712,LARANJEIRAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,31712,LARANJEIRAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,32492,TOMAR DO GERU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SE,2004,32492,TOMAR DO GERU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SP,2000,70971,SÃO JOSÉ DO RIO PRETO,prefeito,TURNO_2_AUSENTE_NA_SECAO,Turno preenchido com totais do munzona; sem visao por local
SP,2004,69450,RANCHARIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
SP,2004,69450,RANCHARIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73008,ABREULÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73008,ABREULÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73512,AGUIARNÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73512,AGUIARNÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96954,ALIANÇA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96954,ALIANÇA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92070,ALMAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92070,ALMAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92134,ALVORADA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92134,ALVORADA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92193,ANANÁS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92193,ANANÁS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73075,ANGICO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73075,ANGICO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96970,APARECIDA DO RIO NEGRO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96970,APARECIDA DO RIO NEGRO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73334,ARAGOMINAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73334,ARAGOMINAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92371,ARAGUACEMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92371,ARAGUACEMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73318,ARAGUANÃ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73318,ARAGUANÃ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92436,ARAGUATINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92436,ARAGUATINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92398,ARAGUAÇU,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92398,ARAGUAÇU,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92410,ARAGUAÍNA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92410,ARAGUAÍNA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92452,ARAPOEMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92452,ARAPOEMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92479,ARRAIAS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92479,ARRAIAS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96857,AUGUSTINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96857,AUGUSTINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92533,AURORA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92533,AURORA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92576,AXIXÁ DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92576,AXIXÁ DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92592,BABAÇULÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92592,BABAÇULÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73580,BANDEIRANTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73580,BANDEIRANTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73610,BARRA DO OURO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73610,BARRA DO OURO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96997,BARROLÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96997,BARROLÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92002,BERNARDO SAYÃO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92002,BERNARDO SAYÃO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73121,BOM JESUS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73121,BOM JESUS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73245,BRASILÂNDIA DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73245,BRASILÂNDIA DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92738,BREJINHO DE NAZARÉ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92738,BREJINHO DE NAZARÉ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92045,BURITI DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92045,BURITI DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73067,CACHOEIRINHA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73067,CACHOEIRINHA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73091,CAMPOS LINDOS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73091,CAMPOS LINDOS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73300,CARIRI DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73300,CARIRI DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73326,CARMOLÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73326,CARMOLÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73423,CARRASCO BONITO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73423,CARRASCO BONITO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92088,CASEARA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92088,CASEARA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73210,CENTENÁRIO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73210,CENTENÁRIO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73482,CHAPADA DA NATIVIDADE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73482,CHAPADA DA NATIVIDADE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73474,CHAPADA DE AREIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73474,CHAPADA DE AREIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93114,COLINAS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93114,COLINAS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95290,COLMÉIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95290,COLMÉIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92142,COMBINADO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92142,COMBINADO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93130,CONCEIÇÃO DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93130,CONCEIÇÃO DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93211,COUTO MAGALHÃES,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93211,COUTO MAGALHÃES,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93238,CRISTALÂNDIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93238,CRISTALÂNDIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73555,CRIXÁS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73555,CRIXÁS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73032,DARCINÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73032,DARCINÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93416,DIANÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93416,DIANÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92185,DIVINOPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92185,DIVINOPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93459,DOIS IRMÃOS DO TOCANTINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93459,DOIS IRMÃOS DO TOCANTINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93475,DUERÉ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93475,DUERÉ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73296,ESPERANTINA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73296,ESPERANTINA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96679,FIGUEIRÓPOLIS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96679,FIGUEIRÓPOLIS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93556,FILADÉLFIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93556,FILADÉLFIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93653,FORMOSO DO ARAGUAIA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93653,FORMOSO DO ARAGUAIA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73199,FORTALEZA DO TABOCAO,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,73199,FORTALEZA DO TABOCAO,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96830,FÁTIMA,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96830,FÁTIMA,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92240,GOIANORTE,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,92240,GOIANORTE,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95338,GOIATINS,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,95338,GOIATINS,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96270,GUARAÍ,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,96270,GUARAÍ,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93858,GURUPI,prefeito,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
TO,2000,93858,GURUPI,vereador,MUNICIPIO_AUSENTE_NA_SECAO,Totais do munzona; sem visao por local
