ibge,municipio,ano,zona,local,nome,bairro,endereco,lon_antigo,lat_antigo,lon_novo,lat_novo,km,metodo,confianca,evidencia,motivo
3170008,Ubaí,2014,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2016,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2018,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2020,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2022,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2024,50,1260,ESCOLA MUNICIPAL GUIMARAES ROSA,ZONA RURAL,FAZENDA JATAI II - POVOADO DO RETIRO,-51.7263895,-17.8881027,-44.969949,-16.439809,736.49,estabelecimento,alta,E M GUIMARAES ROSA [JATAI],fora do municipio (725.5 km alem da divisa)
3170008,Ubaí,2006,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2008,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2010,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2012,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2014,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2016,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2018,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2020,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2022,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2024,50,1309,ESCOLA MUNICIPAL ELIVALDETH MENDES,ZONA RURAL,FAZENDA GAMELEIRA,-42.9413096,-21.1208656,-44.675315,-16.334197,563.34,estabelecimento,alta,ESCOLA MUNICIPAL ELIVALDETE MENDES [GAMELEIRA],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2008,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2010,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2012,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2014,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2016,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2018,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2020,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2022,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2024,50,1325,ESCOLA MUNICIPAL MURILO RUBIÃO,ZONA RURAL,COMUNIDADE DO SALTO,-42.9413096,-21.1208656,-44.809157,-16.313547,570.24,estabelecimento,alta,ESCOLA M MURILO RUBIAO [SALTO],fora do municipio (551.1 km alem da divisa)
3170008,Ubaí,2014,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
3170008,Ubaí,2016,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
3170008,Ubaí,2018,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
3170008,Ubaí,2020,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
3170008,Ubaí,2022,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
3170008,Ubaí,2024,50,1376,ESCOLA MUNICIPAL JOAQUIM MANOEL DE MACEDO,ZONA RURAL,COMUNIDADE LAGOA DA PONTE,-44.6801458,-16.1655807,-44.714416,-16.377575,23.88,estabelecimento,alta,ESCOLA M JOAQUIM MANOEL DE MACEDO [LAGOA DA PONTE],fora do municipio (3.2 km alem da divisa)
2933307,Vitória da Conquista,2006,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 18 locais em 50 m (17 localidades rurais distintas)
2933307,Vitória da Conquista,2008,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 18 locais em 50 m (17 localidades rurais distintas)
2933307,Vitória da Conquista,2010,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 18 locais em 50 m (17 localidades rurais distintas)
2933307,Vitória da Conquista,2012,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 18 locais em 50 m (17 localidades rurais distintas)
2933307,Vitória da Conquista,2014,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 18 locais em 50 m (17 localidades rurais distintas)
2933307,Vitória da Conquista,2016,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 19 locais em 50 m (18 localidades rurais distintas)
2933307,Vitória da Conquista,2018,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 19 locais em 50 m (18 localidades rurais distintas)
2933307,Vitória da Conquista,2020,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 20 locais em 50 m (19 localidades rurais distintas)
2933307,Vitória da Conquista,2022,40,1740,ESCOLA MUNICIPAL PROFESSOR JOSIAS CASAES FRANÇA,DISTRITO DANTELÂNDIA,POVOADO DANTELÂNDIA - ZONA RURAL,-40.820608,-14.870092,-40.99992,-15.096892,31.77,localidade,media,"localidade DANTILANDIA ~ (480 enderecos, raio 0.4 km) | distrito Dantilândia",pilha de 20 locais em 50 m (19 localidades rurais distintas)
2933307,Vitória da Conquista,2006,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 13 locais em 50 m (13 localidades rurais distintas)
2933307,Vitória da Conquista,2008,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 13 locais em 50 m (13 localidades rurais distintas)
2933307,Vitória da Conquista,2010,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 13 locais em 50 m (13 localidades rurais distintas)
2933307,Vitória da Conquista,2012,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 13 locais em 50 m (13 localidades rurais distintas)
2933307,Vitória da Conquista,2014,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 13 locais em 50 m (13 localidades rurais distintas)
2933307,Vitória da Conquista,2016,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 14 locais em 50 m (14 localidades rurais distintas)
2933307,Vitória da Conquista,2018,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 14 locais em 50 m (14 localidades rurais distintas)
2933307,Vitória da Conquista,2020,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 15 locais em 50 m (15 localidades rurais distintas)
2933307,Vitória da Conquista,2022,40,1759,ESCOLA MUNICIPAL FÉLIX PACHECO,DISTRITO IGUÁ,POVOADO LAGOA DE JOSÉ LUIZ - ZONA RURAL,-40.8204825,-14.8698889,-40.95726,-15.03289,23.36,estabelecimento,alta,ESCOLA MUNICIPAL FELIX PACHECO [LAGOA DE JOSE LUIS],pilha de 15 locais em 50 m (15 localidades rurais distintas)
