ano,uf,ibge,zona,local,nome,bairro,lon_antigo,lat_antigo,km,irmaos,espalhamento_km,procedencia
2014,RS,4318408,50,1490,E. M. E. F. MANOEL JOSE DOS SANTOS,CENTRO,-52.0350749,-30.4746655,64.78,5,0.061,geocode_v0.15 (propagada)
2016,RS,4318408,50,1490,E. M. E. F. MANOEL JOSE DOS SANTOS,CENTRO,-52.0350749,-30.4746655,64.78,4,0.33,geocode_v0.15 (propagada)
2006,PA,1500305,16,5500,EMEF BELKISS SANTOS,CENTRO,-50.9663314,-0.2360535,64.62,6,0.195,Mantida Original (Inseguro para mover)
2010,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.6,3,0.278,1. Match ID Validado
2020,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.6,3,0.238,1. Match ID Validado
2022,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.6,3,0.238,Original (Não Aplicável)
2012,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.59,4,0.432,1. Match ID Validado
2014,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.59,4,0.432,1. Match ID Validado
2016,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.59,4,0.432,1. Match ID Validado
2018,AP,1600709,8,1066,ESC EST LUCIANA RABELO LEITE,CENTRO,-50.47182625,1.12893535,64.59,4,0.432,1. Match ID Validado
2006,AM,1300706,14,1058,GRUPO ESCOLAR NOSSA SENHORA APARECIDA,CENTRO,-67.4840677,-9.3261682,64.44,9,0.295,Mantida Original (Inseguro para mover)
2008,AM,1300706,14,1058,GRUPO ESCOLAR NOSSA SENHORA APARECIDA,CENTRO,-67.4840677,-9.3261682,64.33,8,0.891,Mantida Original (Inseguro para mover)
2010,AM,1300706,14,1058,GRUPO ESCOLAR NOSSA SENHORA APARECIDA,CENTRO,-67.4840677,-9.3261682,64.33,7,0.193,Mantida Original (Inseguro para mover)
2012,AM,1300706,14,1058,GRUPO ESCOLAR NOSSA SENHORA APARECIDA,CENTRO,-67.4840677,-9.3261682,64.33,7,0.193,Mantida Original (Inseguro para mover)
2014,AM,1300706,14,1058,GRUPO ESCOLAR NOSSA SENHORA APARECIDA,CENTRO,-67.4840677,-9.3261682,64.31,5,0.246,Mantida Original (Inseguro para mover)
2006,DF,5300108,4,1465,ESCOLA CLASSE 03,SETOR LESTE,-47.645878,-15.615077,62.67,8,0.943,Mantida Original (Inseguro para mover)
2008,DF,5300108,4,1465,ESCOLA CLASSE 03,SETOR LESTE,-47.645878,-15.615077,62.67,8,0.943,Mantida Original (Inseguro para mover)
2006,CE,2304707,25,1341,E.E.F. ESMERINO ARRUDA FILHO,PARAZINHO,-41.20928221,-3.23424055,61.84,3,0.719,geocode_v0.15 (propagada)
2008,CE,2304707,25,1341,E.E.F. ESMERINO ARRUDA FILHO,PARAZINHO,-41.20928221,-3.23424055,61.84,3,0.719,geocode_v0.15 (propagada)
2010,CE,2304707,25,1341,E.E.F. ESMERINO ARRUDA FILHO,PARAZINHO,-41.20928221,-3.23424055,61.84,3,0.719,geocode_v0.15 (propagada)
2012,CE,2304707,25,1341,E.E.F. ESMERINO ARRUDA FILHO,PARAZINHO,-41.20928221,-3.23424055,61.84,3,0.719,geocode_v0.15 (propagada)
2008,CE,2312908,121,1554,CAGECE,TAPERUABA,-40.345523,-3.706185,60.99,6,0.399,Mantida Original (Inseguro para mover)
2006,CE,2312908,121,1554,CAGECE,TAPERUABA,-40.345523,-3.706185,60.61,8,0.743,Mantida Original (Inseguro para mover)
2006,RS,4304507,14,1708,ASSOCIACAO DOS PRODUTORES DO PASSO DA AREIA,4 DISTRITO,-52.3162483333333,-30.9510425,60.42,13,0.0,Mantida Original (Inseguro para mover)
2008,RS,4304507,14,1708,ASSOCIACAO DOS PRODUTORES DO PASSO DA AREIA,4 DISTRITO,-52.3162483333333,-30.9510425,60.42,14,0.0,Mantida Original (Inseguro para mover)
2010,RS,4304507,14,1708,ASSOCIACAO DOS PRODUTORES DO PASSO DA AREIA,4 DISTRITO,-52.3162483333333,-30.9510425,60.42,15,0.0,Mantida Original (Inseguro para mover)
2012,RS,4304507,14,1708,ASSOCIACAO DOS PRODUTORES DO PASSO DA AREIA,4 DISTRITO,-52.3162483333333,-30.9510425,60.42,16,0.0,Mantida Original (Inseguro para mover)
2006,RR,1400100,1,1562,RODOVIARIA INTERNACIONAL DE BOA VISTA,TREZE DE SETEMBRO,-60.5663417,3.3210096,59.62,7,0.262,geocode_v0.15 (propagada)
2010,BA,2933307,40,2240,ESCOLA MUNICIPAL JOSÉ MAXIMILIANO FERNANDES,DISTRITO CABECEIRA DA JIBÓIA,-40.6758933,-14.5622529,59.33,3,0.0,geocode_v0.15 (propagada)
2006,MA,2112605,73,1279,CENTRO DE CONVIVENCIA WALDEMIRO ANDRADE,CENTRO,-43.3591824,-3.7340744,59.12,9,0.688,geocode_v0.15 (propagada)
2008,MA,2112605,73,1279,CENTRO DE CONVIVENCIA WALDEMIRO ANDRADE,CENTRO,-43.3591824,-3.7340744,59.12,9,0.688,geocode_v0.15 (propagada)
2010,MA,2112605,73,1279,CENTRO DE CONVIVENCIA WALDEMIRO ANDRADE,CENTRO,-43.3591824,-3.7340744,59.12,9,0.688,geocode_v0.15 (propagada)
2012,MA,2112605,73,1279,CENTRO DE CONVIVENCIA WALDEMIRO ANDRADE,CENTRO,-43.3591824,-3.7340744,59.12,9,0.688,geocode_v0.15 (propagada)
2014,MA,2112605,73,1279,CENTRO DE CONVIVENCIA WALDEMIRO ANDRADE,CENTRO,-43.3591824,-3.7340744,59.12,9,0.688,geocode_v0.15 (propagada)
2006,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.03,8,0.199,geocode_v0.15 (propagada)
2008,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.03,8,0.199,geocode_v0.15 (propagada)
2010,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.03,6,0.199,geocode_v0.15 (propagada)
2012,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.03,5,0.134,geocode_v0.15 (propagada)
2014,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.01,4,0.073,geocode_v0.15 (propagada)
2016,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.01,4,0.073,geocode_v0.15 (propagada)
2018,PA,1504802,19,1031,CAMARA MUNICIPAL,CIDADE ALTA,-53.9168527,-1.4926741,59.01,4,0.073,geocode_v0.15 (propagada)
2006,CE,2308708,47,1643,ESCOLA MUNICIPAL MANUEL DE SOUSA FALCAO,ARUARU,-38.53917148,-5.07907172,58.9,8,0.596,geocode_v0.15 (propagada)
2010,RO,1100114,10,1112,CEPLAC,CENTRO,-62.4722617498814,-10.44346030436,58.43,3,0.0,Mantida Original (Inseguro para mover)
2006,MT,5107776,16,1040,ESCOLA MUNICIPAL COMUNIDADE LAGO GRANDE,CENTRO,-50.29574183,-9.99536237,58.06,5,0.498,1. Match ID Validado
2008,MT,5107776,16,1040,ESCOLA MUNICIPAL COMUNIDADE LAGO GRANDE,CENTRO,-50.29574183,-9.99536237,58.06,5,0.498,1. Match ID Validado
2006,PA,1506807,20,3999,EMEF MARIA DO ROSARIO NUNES,PLANALTO,-54.2336143,-2.4722879,58.05,21,0.019,Mantida Original (Inseguro para mover)
2006,PA,1506807,20,4227,EMEF SANTA RITA DE CASSIA,PLANALTO,-54.2336143,-2.4722879,58.05,21,0.019,Mantida Original (Inseguro para mover)
2010,MT,5107776,16,1040,ESCOLA MUNICIPAL COMUNIDADE LAGO GRANDE,CENTRO,-50.29574183,-9.99536237,57.54,4,0.533,1. Match ID Validado
2012,MT,5107925,43,1082,ESCOLA MUNICIPAL CARAVAGIO,CENTRO,-55.42773002,-12.97722563,56.78,3,1.206,geocode_v0.15 (propagada)
2014,MT,5107925,43,1082,ESCOLA MUNICIPAL CARAVAGIO,CENTRO,-55.42773002,-12.97722563,56.78,3,1.206,geocode_v0.15 (propagada)
2006,GO,5205109,8,1570,LOJA MACONICA JOSE MARCELINO DA SILVA,NOSSA SENHORA DE FATIMA,-47.466455,-17.94708548,56.43,7,0.408,geocode_v0.15 (propagada)
2010,GO,5205109,8,1570,LOJA MACONICA JOSE MARCELINO DA SILVA,NOSSA SENHORA DE FATIMA,-47.466455,-17.94708548,56.43,6,0.408,geocode_v0.15 (propagada)
2006,RO,1100114,10,1104,CENTRO DE ENSINO SUPLETIVO,CENTRO,-62.8012945180143,-10.8568954212783,56.37,3,0.238,Mantida Original (Inseguro para mover)
2008,RO,1100114,10,1104,CENTRO DE ENSINO SUPLETIVO,CENTRO,-62.8012945180143,-10.8568954212783,56.37,3,0.238,Mantida Original (Inseguro para mover)
2006,RO,1100114,10,1112,CEPLAC,CENTRO,-62.4722617498814,-10.44346030436,56.36,3,0.234,Mantida Original (Inseguro para mover)
2008,RO,1100114,10,1112,CEPLAC,CENTRO,-62.4722617498814,-10.44346030436,56.36,3,0.234,Mantida Original (Inseguro para mover)
2008,GO,5205109,8,1570,LOJA MACONICA JOSE MARCELINO DA SILVA,NOSSA SENHORA DE FATIMA,-47.466455,-17.94708548,56.33,7,0.383,geocode_v0.15 (propagada)
2006,MT,5101803,47,1031,ESCOLA MUNICIPAL I GRAU 'CASTRO ALVES',CENTRO,-52.202258,-15.385793,56.31,16,1.395,geocode_v0.15 (propagada)
2006,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,11,0.625,1. Match ID Validado
2008,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,11,0.625,1. Match ID Validado
2010,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,13,0.608,1. Match ID Validado
2012,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,13,0.608,1. Match ID Validado
2014,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,12,0.625,1. Match ID Validado
2016,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,11,0.625,1. Match ID Validado
2018,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,11,0.625,1. Match ID Validado
2020,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,10,0.625,1. Match ID Validado
2022,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,10,0.625,Original (Não Aplicável)
2024,BA,2907202,66,1023,GRUPO ESCOLAR CONS. LUIZ VIANA,CENTRO,-41.242956,-8.744711,56.2,10,0.625,chave_exata_2022
2006,RO,1100114,27,1031,SEC. MUNIC. DE EDUCACAO - SEMED,CENTRO,-62.4656859423009,-10.4397029560854,56.16,3,0.234,Mantida Original (Inseguro para mover)
2006,RO,1100114,10,1066,CAMARA MUNICIPAL,CENTRO,-62.8012945180143,-10.8568954212783,56.16,3,0.238,Mantida Original (Inseguro para mover)
2008,RO,1100114,27,1031,SEC. MUNIC. DE EDUCACAO - SEMED,CENTRO,-62.4656859423009,-10.4397029560854,56.16,3,0.234,Mantida Original (Inseguro para mover)
2008,RO,1100114,10,1066,CAMARA MUNICIPAL,CENTRO,-62.8012945180143,-10.8568954212783,56.16,3,0.238,Mantida Original (Inseguro para mover)
2012,PA,1500305,16,5500,EMEF BELKISS SANTOS,CENTRO,-50.8232371,-0.4109294,55.8,7,0.21,geocode_v0.15 (propagada)
2006,RS,4322400,57,1520,COLEGIO DE PLANO ALTO,CENTRO,-56.519789,-29.767797,54.84,26,0.531,geocode_v0.15 (propagada)
2008,RS,4322400,57,1520,COLEGIO DE PLANO ALTO,CENTRO,-56.519789,-29.767797,54.84,25,0.531,geocode_v0.15 (propagada)
2006,RJ,3304557,166,1147,UNIVERSIDADE SANTA URSULA,BOTAFOGO,-43.7082164,-22.9033479,53.68,23,0.741,geocode_v0.15 (propagada)
