ano,uf,ibge,municipio,zona,local,nome,renda_antes,renda_depois,doador,doador_nome,distancia_km,motivo,situacao
2016,BA,2933307,VITORIA DA CONQUISTA,40,1864,ESCOLA MUNICIPAL PAULO SETUBAL,6722.85,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,15.16,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,1864,ESCOLA MUNICIPAL PAULO SETUBAL,6722.85,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,15.16,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,1864,ESCOLA MUNICIPAL PAULO SETÚBAL,6722.85,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,15.16,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,1864,ESCOLA MUNICIPAL PAULO SETÚBAL,6722.85,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,15.16,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,1864,ESCOLA MUNICIPAL PAULO SETÚBAL,6722.85,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,15.09,renda incoerente com os vizinhos rurais (R$ 1124),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,755.25,427.72,40_39659_1970,ESCOLA MUNICIPAL IDALIA TORRES,5.23,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,755.25,427.72,40_39659_1970,ESCOLA MUNICIPAL IDALIA TORRES,5.23,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,755.25,427.72,40_39659_1970,ESCOLA MUNICIPAL IDALIA TORRES,5.23,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,755.25,427.72,40_39659_1970,ESCOLA MUNICIPAL ZELIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,755.25,427.72,40_39659_1970,ESCOLA MUNICIPAL ZELIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,1872,ESCOLA MUNICIPAL RUY BARBOSA,6815.4,1197.26,40_39659_1970,ESCOLA MUNICIPAL ZELIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,1872,CENTRO EDUCACIONAL RUY BARBOSA,6815.4,1197.26,40_39659_1970,ESCOLA MUNICIPAL ZELIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,1872,CENTRO EDUCACIONAL RUY BARBOSA,6815.4,1197.26,40_39659_1970,ESCOLA MUNICIPAL ZÉLIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,1872,CENTRO EDUCACIONAL RUY BARBOSA,6815.4,1197.26,40_39659_1970,ESCOLA MUNICIPAL ZÉLIA SALDANHA,5.6,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,1872,CENTRO EDUCACIONAL RUY BARBOSA,6815.4,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,33.11,renda incoerente com os vizinhos rurais (R$ 1124),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,401.84,390.68,40_39659_3301,ESCOLA MUNICIPAL OTAVIANO SALGADO,23.99,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,401.84,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,401.84,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,401.84,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,401.84,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,1880,ESCOLA MUNICIPAL TOBIAS BARRETO,862.54,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,1880,CENTRO EDUCACIONAL TOBIAS BARRETO,862.54,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,1880,CENTRO EDUCACIONAL TOBIAS BARRETO,862.54,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,1880,CENTRO EDUCACIONAL TOBIAS BARRETO,6941.05,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,9.7,coordenada corrigida,perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,382.78,390.68,40_39659_3301,ESCOLA MUNICIPAL OTAVIANO SALGADO,30.89,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGILIO FERRAZ,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGÍLIO FERRAZ,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGÍLIO FERRAZ,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.59,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,1899,ESCOLA MUNICIPAL VIRGÍLIO FERRAZ,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,13.35,renda incoerente com os vizinhos rurais (R$ 1124),perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2020,ESCOLA MUNICIPAL BEATRIZ HOFFMAN,1122.18,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,9.9,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2054,ESCOLA MUNICIPAL FRANCISCO ANTÔNIO DE VASCONCELOS,1096.95,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,8.25,coordenada corrigida,perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,398.73,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,20.01,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,398.73,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,20.01,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,398.73,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,20.01,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,398.73,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,21.76,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,398.73,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,21.76,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,5833.84,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,21.76,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,5833.84,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,21.76,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,5833.84,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,21.76,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,5833.84,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,21.76,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2100,ESCOLA MUNICIPAL LEOPOLDO MIGUEZ,5833.84,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,21.76,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2127,ESCOLA MUNICIPAL MIGUEL CANDIDO GONÇALVES,1197.45,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,3.54,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2160,ESCOLA MUNICIPAL RAUL POMPÉIA,1234.99,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,8.46,coordenada corrigida,perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,480.63,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,15.02,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,480.63,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,15.02,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,480.63,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,15.02,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,480.63,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,18.18,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,480.63,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,18.18,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,6943.67,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,18.18,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,6943.67,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,18.18,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,6943.67,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,18.18,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,6943.67,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,18.18,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2178,ESCOLA MUNICIPAL EUCLIDES DA CUNHA,6943.67,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,18.19,renda incoerente com os vizinhos rurais (R$ 1013),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,344.59,330.66,40_39659_2488,ESCOLA MUNICIPAL ALFREDO BRITO,11.6,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,344.59,330.66,40_39659_2488,ESCOLA MUNICIPAL ALFREDO BRITO,11.6,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,344.59,330.66,40_39659_2488,ESCOLA MUNICIPAL ALFREDO BRITO,11.6,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,344.59,330.66,40_39659_2488,ESCOLA MUNICIPAL ALFREDO BRITO,11.6,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,344.59,330.66,40_39659_2488,ESCOLA MUNICIPAL ALFREDO BRITO,11.6,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,1009.79,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,8.21,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL REGIS PACHECO,1009.79,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,8.21,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL RÉGIS PACHECO,1009.79,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,8.21,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL RÉGIS PACHECO,1009.79,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,8.21,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2186,ESCOLA MUNICIPAL RÉGIS PACHECO,1009.79,1111.69,40_39659_3573,ESCOLA DO POVOADO DE LAGOA DO ARROZ,8.23,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2194,CENTRO EDUCACIONAL MUNICIPAL MOISÉS MEIRA,2035.41,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,13.35,coordenada corrigida,perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2240,ESCOLA MUNICIPAL BOA VISTA,1246.66,417.84,40_39659_1961,ESCOLA MUNICIPAL J. J. SEABRA,2.77,renda incoerente com os vizinhos rurais (R$ 402),perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2240,ESCOLA MUNICIPAL BOA VISTA,1246.66,417.84,40_39659_1961,ESCOLA MUNICIPAL J. J. SEABRA,2.77,renda incoerente com os vizinhos rurais (R$ 402),perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2240,ESCOLA MUNICIPAL BOA SORTE,447.66,417.84,40_39659_1961,ESCOLA MUNICIPAL J. J. SEABRA,3.58,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2461,ESCOLA MUNICIPAL JESUINO JOSE DE DEUS,5838.31,965.31,40_39659_3441,ESCOLA MUNICIPAL ORLANDO SPINOLA,1.33,renda incoerente com os vizinhos rurais (R$ 1112),perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2461,ESCOLA MUNICIPAL JESUINO JOSÉ DE DEUS,5838.31,965.31,40_39659_3441,ESCOLA MUNICIPAL ORLANDO SPÍNOLA,1.33,renda incoerente com os vizinhos rurais (R$ 1112),perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2461,ESCOLA MUNICIPAL JESUINO JOSÉ DE DEUS,5838.31,965.31,40_39659_3441,ESCOLA MUNICIPAL ORLANDO SPÍNOLA,1.29,renda incoerente com os vizinhos rurais (R$ 1112),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,392.65,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,25.26,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,392.65,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,25.26,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,392.65,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,25.26,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,392.65,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,27.79,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,392.65,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,27.79,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,5830.46,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,27.79,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLINIO DE LIMA,5830.46,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,27.79,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLÍNIO DE LIMA,5830.46,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,27.79,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLÍNIO DE LIMA,5830.46,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,27.79,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,2526,ESCOLA MUNICIPAL PLÍNIO DE LIMA,5830.46,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,27.77,renda incoerente com os vizinhos rurais (R$ 1124),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL EDUARDO DALTRO,538.83,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,9.92,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL EDUARDO DALTRO,538.83,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,9.92,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL EDUARDO DALTRO,538.83,611.21,40_39659_1929,ESCOLA MUNICIPAL CELENE FLORES,9.92,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SAO DOMINGOS II,472.07,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,13.67,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SAO DOMINGOS II,472.07,538.2,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,13.67,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SAO DOMINGOS II,7190.76,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,13.67,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SAO DOMINGOS II,7190.76,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CASSIA,13.67,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SÃO DOMINGOS II,7190.76,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,13.67,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,2593,ESCOLA MUNICIPAL SÃO DOMINGOS II,7190.76,1409.08,40_39659_3425,ESCOLA MUNICIPAL SANTA RITA DE CÁSSIA,13.67,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,3239,ESCOLA MUNICIPAL LAUDIONOR BRASIL,1122.63,1385.23,40_39659_2810,ESCOLA MUNICIPAL GILDÁSIO CAIRO DOS SANTOS,6.65,coordenada corrigida,perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,382.78,417.84,40_39659_1937,ESCOLA MUNICIPAL EULALIO LEITE,36.01,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,382.78,420.66,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,3271,ESCOLA MUNICIPAL FABIO HENRIQUE,7236.46,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,3271,CENTRO EDUCACIONAL FABIO HENRIQUE,5828.49,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,3271,CENTRO EDUCACIONAL FÁBIO HENRIQUE,5828.49,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2022,BA,2933307,VITORIA DA CONQUISTA,40,3271,CENTRO EDUCACIONAL FÁBIO HENRIQUE,5828.49,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,18.46,coordenada corrigida,perfil herdado
2024,BA,2933307,VITORIA DA CONQUISTA,40,3271,CENTRO EDUCACIONAL FÁBIO HENRIQUE,5828.49,921.54,40_39659_3476,ESCOLA MUNICIPAL JOHN KENNEDY,19.52,renda incoerente com os vizinhos rurais (R$ 1124),perfil herdado
2006,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,314.94,327.47,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2008,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,314.94,327.47,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2010,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,314.94,327.47,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2012,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,314.94,327.47,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2014,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,314.94,327.47,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2016,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,3583.77,993.72,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2018,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,3583.77,993.72,40_39659_3395,ESCOLA MUNICIPAL EUNAPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
2020,BA,2933307,VITORIA DA CONQUISTA,40,3298,ESCOLA MUNICIPAL VENCESLAU RIBEIRO PRADO,3583.77,993.72,40_39659_3395,ESCOLA MUNICIPAL EUNÁPIO MOREIRA DOS SANTOS,3.86,coordenada corrigida,perfil herdado
